DateTime, Prediction
Year, Month,  Highest, MHHW, MHW, MSL, MTL, MLW, MLLW, DTL, GT, MN, DHQ, DLQ, HWI, LWI, Lowest, Inferred 
1993,8,6.113,4.783,4.393,-0.237,-0.267,-4.927,-5.197,-0.207,9.980,9.331,0.390,0.269,3.580,9.740,-6.607,0
1993,9,6.463,4.653,4.333,-0.257,-0.307,-4.947,-5.217,-0.277,9.859,9.281,0.308,0.269,3.570,9.730,-6.997,0
1993,10,6.524,4.592,4.192,-0.366,-0.389,-4.978,-5.297,-0.356,9.888,9.170,0.400,0.322,3.580,9.760,-7.426,0
1993,11,6.524,4.474,4.044,-0.507,-0.546,-5.136,-5.546,-0.536,10.020,9.180,0.430,0.410,3.570,9.720,-7.268,0
1993,12,6.724,4.854,4.352,-0.267,-0.297,-4.936,-5.346,-0.247,10.200,9.291,0.499,0.410,3.510,9.660,-6.448,0
1994,1,6.012,4.398,3.886,-0.795,-0.843,-5.572,-5.913,-0.758,10.312,9.459,0.512,0.341,3.490,9.630,-7.377,0
1994,2,6.071,4.447,4.018,-0.638,-0.667,-5.352,-5.635,-0.594,10.082,9.370,0.430,0.282,3.530,9.680,-7.387,0
1994,3,6.432,4.753,4.395,-0.431,-0.469,-5.333,-5.559,-0.403,10.312,9.728,0.358,0.226,3.500,9.650,-7.547,0
1994,4,6.544,4.493,4.106,-0.595,-0.633,-5.372,-5.743,-0.625,10.236,9.478,0.387,0.371,3.540,9.670,-7.688,0
1994,5,7.203,4.858,4.493,-0.142,-0.182,-4.857,-5.261,-0.201,10.118,9.350,0.364,0.404,3.540,9.700,-6.786,0
1994,6,6.403,4.739,4.310,-0.349,-0.385,-5.080,-5.467,-0.364,10.207,9.390,0.430,0.387,3.630,9.770,-6.796,0
1994,7,5.993,4.697,4.237,-0.303,-0.346,-4.929,-5.218,-0.261,9.915,9.167,0.459,0.289,3.620,9.780,-6.507,0
1994,8,5.494,4.611,4.159,-0.343,-0.389,-4.936,-5.198,-0.293,9.810,9.094,0.453,0.262,3.560,9.730,-6.186,0
1994,9,5.894,4.710,4.352,-0.234,-0.262,-4.877,-5.074,-0.182,9.783,9.229,0.358,0.197,3.540,9.710,-6.468,0
1994,10,5.842,4.559,4.244,-0.329,-0.361,-4.965,-5.234,-0.338,9.793,9.209,0.315,0.269,3.550,9.710,-7.337,0
1994,11,6.711,4.503,4.123,-0.503,-0.543,-5.208,-5.595,-0.546,10.098,9.331,0.381,0.387,3.540,9.720,-7.446,0
1994,12,6.413,4.733,4.215,-0.474,-0.503,-5.221,-5.595,-0.431,10.328,9.436,0.518,0.374,3.550,9.720,-7.357,0
1995,1,7.082,4.831,4.310,-0.444,-0.479,-5.267,-5.572,-0.370,10.404,9.577,0.522,0.305,3.460,9.620,-7.249,0
1995,2,5.904,4.490,4.159,-0.434,-0.480,-5.119,-5.389,-0.449,9.879,9.278,0.331,0.269,3.520,9.700,-6.606,0
1995,3,5.734,4.589,4.287,-0.418,-0.452,-5.192,-5.408,-0.410,9.997,9.478,0.302,0.217,3.540,9.710,-6.826,0
1995,4,6.114,4.474,4.159,-0.480,-0.516,-5.192,-5.487,-0.507,9.961,9.350,0.315,0.295,3.580,9.730,-7.026,0
1995,5,6.744,4.808,4.405,-0.179,-0.215,-4.834,-5.221,-0.206,10.030,9.239,0.404,0.387,3.580,9.720,-6.986,0
1995,6,6.744,4.697,4.211,-0.372,-0.402,-5.014,-5.395,-0.349,10.092,9.226,0.486,0.381,3.610,9.750,-7.298,0
1995,7,6.354,4.799,4.336,-0.261,-0.295,-4.926,-5.205,-0.203,10.003,9.262,0.463,0.279,3.590,9.720,-7.026,0
1995,8,6.354,4.848,4.470,-0.221,-0.254,-4.978,-5.172,-0.162,10.020,9.449,0.377,0.194,3.560,9.690,-6.517,0
1995,9,5.714,4.720,4.352,-0.329,-0.367,-5.087,-5.343,-0.311,10.062,9.439,0.367,0.256,3.520,9.660,-6.448,0
1995,10,6.432,4.779,4.421,-0.175,-0.243,-4.906,-5.221,-0.221,10.000,9.327,0.358,0.315,3.560,9.700,-6.648,0
1995,11,6.974,5.025,4.638,0.038,-0.011,-4.660,-5.018,0.004,10.043,9.298,0.387,0.358,3.530,9.730,-6.868,0
1995,12,7.522,4.976,4.523,-0.093,-0.118,-4.759,-5.080,-0.052,10.056,9.281,0.453,0.322,3.510,9.700,-6.606,0
1996,1,6.580,4.864,4.431,-0.165,-0.206,-4.844,-5.221,-0.179,10.085,9.275,0.433,0.377,3.670,9.820,-7.403,0
1996,2,6.678,4.723,4.375,-0.280,-0.318,-5.011,-5.215,-0.246,9.938,9.386,0.348,0.203,3.600,9.800,-7.744,0
1996,3,6.498,4.461,4.139,-0.434,-0.456,-5.051,-5.313,-0.426,9.774,9.190,0.322,0.262,3.660,9.810,-6.973,0
1996,4,6.764,4.759,4.464,-0.136,-0.170,-4.805,-5.133,-0.187,9.892,9.268,0.295,0.328,3.650,9.790,-6.212,0
1996,5,5.980,4.759,4.379,-0.257,-0.285,-4.949,-5.323,-0.282,10.082,9.327,0.381,0.374,3.680,9.800,-6.930,0
1996,6,6.291,4.818,4.375,-0.290,-0.321,-5.018,-5.402,-0.292,10.220,9.393,0.443,0.384,3.670,9.810,-7.265,0
1996,7,6.875,5.064,4.605,-0.169,-0.220,-5.044,-5.352,-0.144,10.417,9.649,0.459,0.308,3.650,9.780,-6.996,0
1996,8,6.636,4.841,4.470,-0.303,-0.338,-5.146,-5.326,-0.243,10.167,9.616,0.371,0.180,3.660,9.840,-6.878,0
1996,9,6.377,5.205,4.940,0.094,0.049,-4.841,-5.054,0.076,10.259,9.780,0.266,0.213,3.660,9.780,-7.088,0
1996,10,6.327,4.900,4.631,-0.005,-0.042,-4.716,-5.051,-0.075,9.951,9.347,0.269,0.335,3.650,9.810,-6.491,0
1996,11,5.760,4.818,4.493,-0.083,-0.118,-4.729,-5.090,-0.136,9.908,9.222,0.325,0.361,3.660,9.820,-6.593,0
1996,12,6.698,4.851,4.457,-0.077,-0.110,-4.677,-5.074,-0.111,9.925,9.134,0.394,0.397,3.640,9.800,-6.412,0
1997,1,7.321,4.759,4.326,-0.208,-0.259,-4.844,-5.224,-0.233,9.984,9.170,0.433,0.381,3.660,9.790,-7.357,0
1997,2,6.675,4.644,4.283,-0.382,-0.411,-5.106,-5.369,-0.362,10.013,9.390,0.361,0.262,3.650,9.830,-7.390,0
1997,3,6.672,4.615,4.320,-0.326,-0.354,-5.028,-5.385,-0.385,10.000,9.347,0.295,0.358,3.600,9.760,-7.459,0
1997,4,6.321,5.051,4.746,-0.021,-0.047,-4.841,-5.270,-0.110,10.322,9.587,0.305,0.430,3.600,9.750,-6.983,0
1997,5,6.485,4.838,4.507,-0.241,-0.270,-5.047,-5.477,-0.320,10.315,9.554,0.331,0.430,3.630,9.750,-6.681,0
1997,6,5.966,4.986,4.559,-0.172,-0.206,-4.972,-5.372,-0.193,10.358,9.531,0.427,0.400,3.640,9.800,-6.455,0
1997,7,5.898,4.844,4.342,-0.329,-0.356,-5.054,-5.405,-0.280,10.249,9.396,0.502,0.351,3.680,9.830,-6.999,0
1997,8,6.386,4.808,4.356,-0.264,-0.300,-4.955,-5.195,-0.193,10.003,9.311,0.453,0.240,3.690,9.830,-6.930,0
1997,9,6.354,4.713,4.356,-0.224,-0.252,-4.860,-5.087,-0.187,9.800,9.216,0.358,0.226,3.690,9.830,-6.793,0
1997,10,6.272,4.657,4.352,-0.192,-0.229,-4.811,-5.129,-0.236,9.787,9.163,0.305,0.318,3.670,9.830,-6.835,0
1997,11,6.826,4.818,4.454,-0.093,-0.119,-4.693,-5.067,-0.124,9.885,9.147,0.364,0.374,3.650,9.800,-7.032,0
1997,12,6.567,4.854,4.382,-0.175,-0.220,-4.821,-5.270,-0.208,10.125,9.203,0.472,0.449,3.630,9.820,-6.957,0
1998,1,6.941,4.969,4.536,-0.126,-0.159,-4.854,-5.172,-0.101,10.141,9.390,0.433,0.318,3.570,9.760,-6.684,0
1998,2,6.826,5.091,4.707,0.068,0.025,-4.657,-4.939,0.076,10.030,9.364,0.384,0.282,3.620,9.760,-6.419,0
1998,3,6.429,4.894,4.579,-0.175,-0.223,-5.024,-5.303,-0.205,10.197,9.603,0.315,0.279,3.590,9.750,-7.255,0
1998,4,6.478,5.008,4.680,-0.054,-0.093,-4.867,-5.192,-0.092,10.200,9.547,0.328,0.325,3.620,9.770,-7.180,0
1998,5,6.619,5.025,4.621,-0.054,-0.093,-4.808,-5.208,-0.092,10.233,9.429,0.404,0.400,3.670,9.810,-6.858,0
1998,6,6.213,5.005,4.582,-0.018,-0.051,-4.683,-5.024,-0.010,10.030,9.265,0.423,0.341,3.730,9.840,-6.383,0
1998,7,6.062,4.917,4.474,-0.093,-0.124,-4.722,-5.031,-0.057,9.948,9.196,0.443,0.308,3.710,9.880,-5.995,0
1998,8,5.533,4.648,4.218,-0.306,-0.329,-4.877,-5.080,-0.216,9.728,9.094,0.430,0.203,3.720,9.860,-6.419,0
1998,9,6.560,4.864,4.487,-0.129,-0.154,-4.795,-4.962,-0.049,9.826,9.281,0.377,0.167,3.650,9.820,-6.202,0
1998,10,6.058,4.523,4.224,-0.329,-0.346,-4.916,-5.149,-0.313,9.672,9.140,0.299,0.233,3.650,9.810,-7.170,0
1998,11,6.459,4.605,4.280,-0.349,-0.372,-5.024,-5.366,-0.380,9.970,9.304,0.325,0.341,3.630,9.810,-7.327,0
1998,12,6.613,4.680,4.224,-0.454,-0.474,-5.172,-5.526,-0.423,10.207,9.396,0.456,0.354,3.620,9.830,-7.373,0
1999,1,6.298,4.605,4.080,-0.592,-0.658,-5.395,-5.763,-0.579,10.367,9.475,0.525,0.367,3.620,9.830,-8.325,0
1999,2,5.871,4.733,4.359,-0.261,-0.280,-4.919,-5.165,-0.216,9.898,9.278,0.374,0.246,3.630,9.790,-6.612,0
1999,3,6.491,4.654,4.362,-0.359,-0.397,-5.156,-5.418,-0.382,10.072,9.518,0.292,0.262,3.630,9.780,-6.898,0
1999,4,6.475,4.687,4.415,-0.231,-0.256,-4.926,-5.264,-0.288,9.951,9.341,0.272,0.338,3.660,9.800,-7.006,0
1999,5,6.144,4.638,4.221,-0.352,-0.385,-4.992,-5.395,-0.379,10.033,9.213,0.417,0.404,3.700,9.850,-7.580,0
1999,6,6.636,4.654,4.178,-0.372,-0.411,-5.001,-5.444,-0.395,10.098,9.180,0.476,0.443,3.680,9.850,-7.216,0
1999,7,6.239,4.828,4.359,-0.228,-0.270,-4.900,-5.251,-0.211,10.079,9.259,0.469,0.351,3.700,9.840,-6.953,0
1999,8,6.035,4.792,4.411,-0.218,-0.259,-4.929,-5.192,-0.200,9.984,9.341,0.381,0.262,3.650,9.820,-6.497,0
1999,9,6.108,4.772,4.431,-0.254,-0.295,-5.021,-5.287,-0.257,10.059,9.452,0.341,0.266,3.620,9.770,-6.556,0
1999,10,6.416,4.634,4.316,-0.349,-0.377,-5.070,-5.389,-0.377,10.023,9.386,0.318,0.318,3.570,9.710,-6.999,0
1999,11,6.423,4.592,4.215,-0.438,-0.472,-5.159,-5.523,-0.466,10.115,9.373,0.377,0.364,3.580,9.780,-7.711,0
1999,12,6.386,4.674,4.192,-0.438,-0.472,-5.136,-5.566,-0.446,10.240,9.327,0.482,0.430,3.660,9.830,-7.423,0
2000,1,7.131,4.644,4.175,-0.448,-0.475,-5.126,-5.516,-0.436,10.161,9.301,0.469,0.390,3.720,9.880,-7.360,0
2000,2,6.652,4.356,3.926,-0.726,-0.774,-5.474,-5.769,-0.707,10.125,9.400,0.430,0.295,3.650,9.790,-7.577,0
2000,3,5.681,4.589,4.221,-0.323,-0.366,-4.952,-5.244,-0.328,9.833,9.173,0.367,0.292,3.690,9.860,-6.455,0
2000,4,5.947,4.707,4.402,-0.238,-0.282,-4.965,-5.303,-0.298,10.010,9.367,0.305,0.338,3.680,9.800,-6.593,0
2000,5,6.085,4.894,4.543,-0.126,-0.151,-4.844,-5.251,-0.179,10.144,9.386,0.351,0.407,3.650,9.840,-6.829,0
2000,6,6.587,4.884,4.415,-0.267,-0.306,-5.028,-5.457,-0.287,10.341,9.442,0.469,0.430,3.630,9.810,-7.305,0
2000,7,6.774,5.061,4.569,-0.182,-0.224,-5.018,-5.405,-0.172,10.466,9.587,0.492,0.387,3.670,9.810,-7.013,0
2000,8,6.514,4.858,4.424,-0.287,-0.334,-5.093,-5.352,-0.247,10.210,9.518,0.433,0.259,3.670,9.820,-6.990,0
2000,9,5.888,4.592,4.260,-0.313,-0.347,-4.955,-5.142,-0.275,9.734,9.216,0.331,0.187,3.680,9.850,-6.432,0
2000,10,5.284,4.461,4.132,-0.398,-0.434,-5.001,-5.293,-0.416,9.754,9.134,0.328,0.292,3.660,9.830,-6.215,0
2000,11,6.193,4.677,4.329,-0.149,-0.172,-4.673,-5.047,-0.185,9.724,9.003,0.348,0.374,3.650,9.840,-6.320,0
2000,12,6.970,4.349,3.873,-0.539,-0.566,-5.005,-5.434,-0.543,9.783,8.878,0.476,0.430,3.610,9.780,-8.102,0
2001,1,6.593,4.644,4.218,-0.320,-0.349,-4.916,-5.277,-0.316,9.921,9.134,0.427,0.361,3.610,9.790,-7.259,0
2001,2,6.475,4.395,3.949,-0.651,-0.672,-5.293,-5.625,-0.615,10.020,9.242,0.446,0.331,3.630,9.830,-8.459,0
2001,3,7.023,4.700,4.372,-0.251,-0.290,-4.952,-5.287,-0.293,9.987,9.324,0.328,0.335,3.580,9.760,-7.459,0
2001,4,5.871,4.559,4.205,-0.431,-0.471,-5.146,-5.589,-0.515,10.148,9.350,0.354,0.443,3.610,9.760,-6.862,0
2001,5,5.537,4.677,4.326,-0.320,-0.339,-5.005,-5.467,-0.395,10.144,9.331,0.351,0.463,3.640,9.780,-6.760,0
2001,6,6.042,4.762,4.297,-0.310,-0.343,-4.982,-5.454,-0.346,10.217,9.278,0.466,0.472,3.670,9.830,-6.780,0
2001,7,6.452,4.864,4.326,-0.267,-0.298,-4.923,-5.310,-0.223,10.174,9.249,0.538,0.387,3.710,9.850,-6.875,0
2001,8,6.455,4.759,4.244,-0.287,-0.320,-4.883,-5.192,-0.216,9.951,9.127,0.515,0.308,3.700,9.870,-6.953,0
2001,9,6.206,4.684,4.260,-0.241,-0.275,-4.811,-5.064,-0.190,9.747,9.072,0.423,0.253,3.700,9.830,-6.747,0
2001,10,6.295,4.507,4.155,-0.287,-0.325,-4.805,-5.103,-0.298,9.610,8.960,0.351,0.299,3.690,9.840,-6.908,0
2001,11,5.622,4.438,4.011,-0.425,-0.454,-4.919,-5.323,-0.443,9.760,8.930,0.427,0.404,3.640,9.820,-6.776,0
2001,12,5.655,4.648,4.139,-0.313,-0.347,-4.834,-5.346,-0.349,9.993,8.973,0.509,0.512,3.620,9.810,-6.671,0
2002,1,6.662,4.684,4.100,-0.471,-0.500,-5.100,-5.487,-0.402,10.171,9.199,0.584,0.387,3.570,9.750,-6.986,0
2002,2,6.573,4.684,4.185,-0.323,-0.379,-4.942,-5.300,-0.308,9.984,9.127,0.499,0.358,3.590,9.800,-7.980,0
2002,3,5.904,4.297,3.939,-0.723,-0.766,-5.471,-5.822,-0.763,10.118,9.409,0.358,0.351,3.570,9.760,-7.465,0
2002,4,6.744,4.526,4.060,-0.487,-0.538,-5.136,-5.510,-0.492,10.036,9.196,0.466,0.374,3.630,9.770,-7.554,0
2002,5,5.963,4.605,4.103,-0.405,-0.441,-4.985,-5.425,-0.410,10.030,9.088,0.502,0.440,3.620,9.760,-6.878,0
2002,6,5.658,4.618,4.126,-0.339,-0.369,-4.864,-5.293,-0.338,9.911,8.990,0.492,0.430,3.690,9.860,-6.422,0
2002,7,5.570,4.644,4.146,-0.280,-0.302,-4.749,-5.113,-0.234,9.757,8.894,0.499,0.364,3.710,9.860,-6.166,0
2002,8,5.763,4.539,4.047,-0.343,-0.369,-4.785,-5.018,-0.239,9.557,8.832,0.492,0.233,3.690,9.850,-6.583,0
2002,9,6.393,4.611,4.192,-0.257,-0.279,-4.749,-4.988,-0.188,9.600,8.940,0.420,0.240,3.650,9.810,-6.832,0
2002,10,6.232,4.628,4.162,-0.267,-0.279,-4.719,-5.005,-0.188,9.633,8.881,0.466,0.285,3.620,9.790,-6.901,0
2002,11,7.256,4.533,4.152,-0.339,-0.369,-4.890,-5.284,-0.375,9.816,9.042,0.381,0.394,3.620,9.780,-6.950,0
2002,12,6.104,4.762,4.251,-0.326,-0.339,-4.929,-5.287,-0.262,10.049,9.180,0.512,0.358,3.640,9.820,-7.616,0
2003,1,7.243,4.746,4.159,-0.379,-0.434,-5.028,-5.395,-0.325,10.141,9.186,0.587,0.367,3.660,9.840,-7.383,0
2003,2,6.081,4.251,3.778,-0.697,-0.731,-5.241,-5.526,-0.638,9.777,9.019,0.472,0.285,3.670,9.810,-6.635,0
2003,3,6.203,4.342,3.919,-0.621,-0.685,-5.290,-5.658,-0.658,10.000,9.209,0.423,0.367,3.680,9.850,-7.098,0
2003,4,6.006,4.497,4.136,-0.379,-0.418,-4.972,-5.297,-0.400,9.793,9.108,0.361,0.325,3.580,9.700,-7.593,0
2003,5,6.042,4.641,4.228,-0.224,-0.256,-4.739,-5.201,-0.280,9.843,8.967,0.413,0.463,3.590,9.740,-7.869,0
2003,6,6.659,4.802,4.283,-0.136,-0.169,-4.621,-5.074,-0.136,9.875,8.904,0.518,0.453,3.610,9.740,-6.885,0
2003,7,6.268,4.795,4.260,-0.172,-0.216,-4.693,-5.116,-0.160,9.911,8.953,0.535,0.423,3.600,9.750,-6.465,0
2003,8,5.875,4.789,4.320,-0.211,-0.249,-4.818,-5.087,-0.149,9.875,9.137,0.469,0.269,3.560,9.740,-6.186,0
2003,9,6.478,4.723,4.339,-0.221,-0.256,-4.850,-5.119,-0.198,9.843,9.190,0.384,0.269,3.540,9.690,-6.182,0
2003,10,6.626,4.671,4.267,-0.228,-0.265,-4.798,-5.205,-0.267,9.875,9.065,0.404,0.407,3.480,9.650,-6.999,0
2003,11,6.754,4.684,4.221,-0.254,-0.284,-4.788,-5.251,-0.284,9.934,9.009,0.463,0.463,3.490,9.710,-7.111,0
2003,12,6.993,4.769,4.267,-0.218,-0.247,-4.762,-5.188,-0.210,9.957,9.029,0.502,0.427,3.450,9.600,-7.226,0
2004,1,6.357,4.543,3.936,-0.441,-0.454,-4.844,-5.195,-0.326,9.738,8.780,0.607,0.351,3.540,9.730,-6.766,0
2004,2,6.737,4.411,3.923,-0.566,-0.584,-5.090,-5.418,-0.503,9.829,9.012,0.489,0.328,3.520,9.710,-6.622,0
2004,3,5.891,4.359,3.939,-0.477,-0.493,-4.926,-5.264,-0.452,9.623,8.865,0.420,0.338,3.540,9.720,-6.350,0
2004,4,6.193,4.503,4.070,-0.379,-0.411,-4.893,-5.316,-0.407,9.820,8.963,0.433,0.423,3.580,9.720,-6.576,0
2004,5,6.432,4.572,4.126,-0.346,-0.380,-4.887,-5.313,-0.370,9.885,9.012,0.446,0.427,3.600,9.740,-7.186,0
2004,6,6.646,4.867,4.326,-0.215,-0.249,-4.824,-5.303,-0.218,10.171,9.150,0.541,0.479,3.590,9.770,-7.498,0
2004,7,6.534,4.930,4.342,-0.234,-0.267,-4.877,-5.316,-0.193,10.246,9.219,0.587,0.440,3.590,9.760,-7.157,0
2004,8,6.318,4.854,4.336,-0.231,-0.269,-4.873,-5.182,-0.164,10.036,9.209,0.518,0.308,3.590,9.760,-6.898,0
2004,9,5.720,4.677,4.287,-0.159,-0.193,-4.673,-4.913,-0.118,9.590,8.960,0.390,0.240,3.590,9.770,-6.123,0
2004,10,6.196,4.831,4.464,0.087,0.061,-4.342,-4.703,0.064,9.534,8.806,0.367,0.361,3.610,9.740,-5.779,0
2004,11,6.206,4.671,4.208,-0.097,-0.119,-4.447,-4.870,-0.100,9.541,8.655,0.463,0.423,3.570,9.750,-6.287,0
2004,12,7.121,4.625,4.119,-0.139,-0.169,-4.457,-4.929,-0.152,9.554,8.576,0.505,0.472,3.490,9.680,-6.835,0
2005,1,6.741,4.680,4.192,-0.201,-0.231,-4.654,-5.110,-0.215,9.790,8.845,0.489,0.456,3.500,9.670,-7.196,0
2005,2,7.407,4.821,4.316,-0.198,-0.220,-4.755,-5.087,-0.133,9.908,9.072,0.505,0.331,3.580,9.740,-6.871,0
2005,3,7.164,4.986,4.556,0.015,-0.021,-4.598,-4.998,-0.006,9.984,9.154,0.430,0.400,3.520,9.640,-6.993,0
2005,4,6.721,5.018,4.605,0.077,0.035,-4.535,-4.972,0.023,9.990,9.140,0.413,0.436,3.510,9.650,-6.205,0
2005,5,7.348,5.182,4.739,0.195,0.179,-4.381,-4.893,0.145,10.075,9.121,0.443,0.512,3.550,9.670,-5.904,0
2005,6,6.649,5.133,4.605,0.031,0.008,-4.588,-5.116,0.008,10.249,9.193,0.528,0.528,3.590,9.730,-6.671,0
2005,7,6.767,4.966,4.388,-0.080,-0.103,-4.595,-5.011,-0.023,9.977,8.983,0.577,0.417,3.600,9.760,-6.924,0
2005,8,6.564,4.821,4.251,-0.142,-0.175,-4.601,-4.952,-0.065,9.774,8.852,0.571,0.351,3.630,9.790,-6.622,0
2005,9,6.275,4.654,4.178,-0.211,-0.241,-4.660,-4.946,-0.146,9.600,8.839,0.476,0.285,3.640,9.780,-6.625,0
2005,10,6.249,4.680,4.283,-0.034,-0.065,-4.414,-4.818,-0.069,9.498,8.698,0.397,0.404,3.610,9.740,-6.360,0
2005,11,5.842,4.723,4.224,-0.169,-0.201,-4.627,-5.093,-0.185,9.816,8.852,0.499,0.466,3.580,9.700,-6.520,0
2005,12,6.468,4.815,4.185,-0.284,-0.308,-4.801,-5.323,-0.254,10.138,8.986,0.630,0.522,3.540,9.670,-6.691,0
2006,1,7.256,4.949,4.267,-0.215,-0.265,-4.798,-5.238,-0.144,10.187,9.065,0.682,0.440,3.500,9.630,-6.766,0
2006,2,7.220,4.716,4.090,-0.293,-0.315,-4.719,-5.116,-0.200,9.833,8.809,0.627,0.397,3.550,9.690,-6.986,0
2006,3,6.419,4.716,4.303,-0.277,-0.315,-4.932,-5.261,-0.272,9.977,9.236,0.413,0.328,3.520,9.690,-7.137,0
2006,4,5.976,4.661,4.205,-0.303,-0.344,-4.893,-5.320,-0.329,9.980,9.098,0.456,0.427,3.560,9.740,-6.980,0
2006,5,6.245,4.979,4.467,0.022,-0.010,-4.486,-5.011,-0.016,9.990,8.953,0.512,0.525,3.570,9.700,-6.317,0
2006,6,5.717,4.930,4.379,-0.014,-0.051,-4.480,-4.936,-0.003,9.865,8.858,0.551,0.456,3.630,9.750,-6.271,0
2006,7,6.186,4.785,4.237,-0.159,-0.195,-4.627,-5.014,-0.115,9.800,8.865,0.548,0.387,3.620,9.760,-6.534,0
2006,8,6.291,4.743,4.211,-0.136,-0.170,-4.552,-4.801,-0.029,9.544,8.763,0.531,0.249,3.630,9.780,-6.543,0
2006,9,6.137,4.818,4.300,-0.097,-0.124,-4.549,-4.785,0.017,9.603,8.848,0.518,0.236,3.590,9.750,-6.484,0
2006,10,6.304,4.831,4.320,-0.028,-0.039,-4.398,-4.778,0.027,9.610,8.717,0.512,0.381,3.530,9.690,-7.075,0
2006,11,6.134,4.848,4.392,-0.146,-0.175,-4.742,-5.116,-0.134,9.964,9.134,0.456,0.374,3.510,9.690,-7.242,0
2006,12,6.596,4.694,4.142,-0.352,-0.370,-4.883,-5.326,-0.316,10.020,9.026,0.551,0.443,3.560,9.740,-6.602,0
2007,1,5.796,4.559,3.991,-0.395,-0.426,-4.844,-5.205,-0.323,9.764,8.835,0.568,0.361,3.520,9.720,-6.734,0
2007,2,6.370,4.359,3.880,-0.549,-0.602,-5.083,-5.316,-0.479,9.675,8.963,0.479,0.233,3.460,9.630,-6.999,0
2007,3,5.904,4.182,3.745,-0.674,-0.715,-5.175,-5.523,-0.671,9.705,8.921,0.436,0.348,3.550,9.690,-7.902,0
2007,4,7.909,4.756,4.385,-0.093,-0.131,-4.647,-5.024,-0.134,9.780,9.032,0.371,0.377,3.590,9.740,-6.871,0
2007,5,7.062,4.671,4.169,-0.300,-0.336,-4.841,-5.313,-0.321,9.984,9.009,0.502,0.472,3.620,9.760,-6.963,0
2007,6,6.475,4.999,4.434,-0.028,-0.057,-4.549,-5.011,-0.006,10.010,8.983,0.564,0.463,3.570,9.710,-6.242,0
2007,7,,4.828,4.247,-0.221,-0.257,-4.762,-5.126,-0.149,9.954,9.009,0.581,0.364,3.570,9.740,-6.018,13
2007,8,5.655,4.716,4.254,-0.303,-0.347,-4.949,-5.169,-0.226,9.885,9.203,0.463,0.220,3.550,9.740,-6.173,0
2007,9,6.318,4.566,4.129,-0.415,-0.454,-5.037,-5.336,-0.385,9.902,9.167,0.436,0.299,3.530,9.670,-6.747,0
2007,10,6.524,4.739,4.293,-0.224,-0.265,-4.824,-5.234,-0.247,9.974,9.117,0.446,0.410,3.510,9.660,-7.449,0
2007,11,6.298,4.684,4.175,-0.418,-0.457,-5.090,-5.533,-0.425,10.217,9.265,0.509,0.443,3.490,9.660,-7.642,0
2007,12,6.176,4.529,3.939,-0.536,-0.576,-5.090,-5.500,-0.485,10.030,9.029,0.591,0.410,3.560,9.730,-7.272,0
2008,1,5.510,4.474,3.909,-0.507,-0.539,-4.988,-5.343,-0.434,9.816,8.898,0.564,0.354,3.560,9.760,-7.675,0
2008,2,5.753,4.487,3.942,-0.546,-0.579,-5.100,-5.379,-0.446,9.865,9.042,0.545,0.279,3.540,9.660,-6.921,0
2008,3,6.062,4.349,3.880,-0.510,-0.533,-4.946,-5.310,-0.480,9.659,8.825,0.469,0.364,3.480,9.680,-7.019,0
2008,4,5.875,4.457,4.050,-0.461,-0.497,-5.044,-5.454,-0.498,9.911,9.094,0.407,0.410,3.500,9.630,-7.295,0
2008,5,6.836,5.038,4.529,-0.011,-0.039,-4.608,-5.064,-0.013,10.102,9.137,0.509,0.456,3.580,9.720,-7.029,0
2008,6,6.675,4.982,4.424,-0.165,-0.201,-4.827,-5.267,-0.142,10.249,9.252,0.558,0.440,3.570,9.740,-7.131,0
2008,7,6.573,4.972,4.369,-0.264,-0.302,-4.972,-5.379,-0.203,10.351,9.341,0.604,0.407,3.540,9.700,-7.114,0
2008,8,6.606,4.946,4.438,-0.110,-0.160,-4.759,-5.031,-0.042,9.977,9.196,0.509,0.272,3.600,9.760,-6.209,0
2008,9,5.346,4.648,4.264,-0.185,-0.223,-4.709,-4.952,-0.152,9.600,8.973,0.384,0.243,3.610,9.750,-5.933,0
2008,10,6.304,4.753,4.379,-0.037,-0.069,-4.516,-4.831,-0.039,9.583,8.894,0.374,0.315,3.530,9.700,-6.205,0
2008,11,6.977,4.766,4.267,-0.133,-0.162,-4.591,-4.982,-0.108,9.747,8.858,0.499,0.390,3.480,9.670,-6.711,0
2008,12,7.098,4.477,3.919,-0.438,-0.474,-4.867,-5.316,-0.420,9.793,8.786,0.558,0.449,3.530,9.720,-7.377,0
2009,1,6.938,4.559,4.050,-0.372,-0.390,-4.831,-5.205,-0.323,9.764,8.881,0.509,0.374,3.520,9.670,-6.947,0
2009,2,6.423,4.753,4.251,-0.231,-0.256,-4.762,-5.021,-0.134,9.774,9.012,0.502,0.259,3.570,9.730,-6.819,0
2009,3,6.167,4.546,4.113,-0.382,-0.431,-4.975,-5.280,-0.367,9.826,9.088,0.433,0.305,3.500,9.690,-7.255,0
2009,4,6.101,4.766,4.333,-0.195,-0.234,-4.801,-5.228,-0.231,9.993,9.134,0.433,0.427,3.450,9.620,-6.596,0
2009,5,6.124,4.749,4.313,-0.228,-0.262,-4.837,-5.306,-0.279,10.056,9.150,0.436,0.469,3.480,9.620,-6.858,0
2009,6,7.141,5.192,4.716,0.153,0.120,-4.476,-4.890,0.151,10.082,9.193,0.476,0.413,3.590,9.740,-6.465,0
